"Time","Potential"
32204.4,-0.122
32204.6,-0.122
32204.8,-0.122
32205.0,-0.122
32205.2,-0.122
32205.4,-0.122
32205.6,-0.122
32205.8,-0.122
32206.0,-0.122
32206.2,-0.122
32206.4,-0.122
32206.6,-0.122
32206.8,-0.122
32207.0,-0.122
32207.2,-0.122
32207.4,-0.127
32207.6,-0.122
32207.8,-0.122
32208.0,-0.122
32208.2,-0.127
32208.4,-0.122
32208.6,-0.122
32208.8,-0.122
32209.0,-0.122
32209.2,-0.127
32209.4,-0.122
32209.6,-0.122
32209.8,-0.127
32210.0,-0.127
32210.2,-0.127
32210.4,-0.122
32210.6,-0.127
32210.8,-0.132
32211.0,-0.127
32211.2,-0.127
32211.4,-0.127
32211.6,-0.122
32211.8,-0.127
32212.0,-0.127
32212.2,-0.127
32212.4,-0.127
32212.6,-0.132
32212.8,-0.132
32213.0,-0.132
32213.2,-0.132
32213.4,-0.127
32213.6,-0.132
32213.8,-0.132
32214.0,-0.132
32214.2,-0.132
32214.4,-0.132
32214.6,-0.137
32214.8,-0.137
32215.0,-0.137
32215.2,-0.137
32215.4,-0.132
32215.6,-0.137
32215.8,-0.137
32216.0,-0.132
32216.2,-0.132
32216.4,-0.132
32216.6,-0.137
32216.8,-0.137
32217.0,-0.132
32217.2,-0.132
32217.4,-0.127
32217.6,-0.132
32217.8,-0.132
32218.0,-0.132
32218.2,-0.132
32218.4,-0.132
32218.6,-0.132
32218.8,-0.132
32219.0,-0.127
32219.2,-0.132
32219.4,-0.127
32219.6,-0.127
32219.8,-0.127
32220.0,-0.127
32220.2,-0.127
32220.4,-0.127
32220.6,-0.127
32220.8,-0.127
32221.0,-0.122
32221.2,-0.122
32221.4,-0.127
32221.6,-0.127
32221.8,-0.122
32222.0,-0.127
32222.2,-0.122
32222.4,-0.122
32222.6,-0.122
32222.8,-0.122
32223.0,-0.122
32223.2,-0.117
32223.4,-0.122
32223.6,-0.122
32223.8,-0.122
32224.0,-0.117
32224.2,-0.122
32224.4,-0.122
32224.6,-0.117
32224.8,-0.117
32225.0,-0.117
32225.2,-0.113
32225.4,-0.117
32225.6,-0.113
32225.8,-0.113
32226.0,-0.113
32226.2,-0.113
32226.4,-0.108
32226.6,-0.108
32226.8,-0.108
32227.0,-0.108
32227.2,-0.108
32227.4,-0.108
32227.6,-0.108
32227.8,-0.113
32228.0,-0.108
32228.2,-0.108
32228.4,-0.108
32228.6,-0.103
32228.8,-0.103
32229.0,-0.108
32229.2,-0.108
32229.4,-0.108
32229.6,-0.103
32229.8,-0.103
32230.0,-0.103
32230.2,-0.108
32230.4,-0.103
32230.6,-0.103
32230.8,-0.103
32231.0,-0.103
32231.2,-0.103
32231.4,-0.103
32231.6,-0.103
32231.8,-0.103
32232.0,-0.098
32232.2,-0.103
32232.4,-0.103
32232.6,-0.103
32232.8,-0.103
32233.0,-0.103
32233.2,-0.103
32233.4,-0.103
32233.6,-0.103
32233.8,-0.098
32234.0,-0.098
32234.2,-0.103
32234.4,-0.103
32234.6,-0.103
32234.8,-0.103
32235.0,-0.103
32235.2,-0.103
32235.4,-0.098
32235.6,-0.103
32235.8,-0.103
32236.0,-0.098
32236.2,-0.103
32236.4,-0.098
32236.6,-0.103
32236.8,-0.098
32237.0,-0.103
32237.2,-0.103
32237.4,-0.103
32237.6,-0.098
32237.8,-0.103
32238.0,-0.103
32238.2,-0.103
32238.4,-0.103
32238.6,-0.103
32238.8,-0.098
32239.0,-0.103
32239.2,-0.103
32239.4,-0.103
32239.6,-0.098
32239.8,-0.103
32240.0,-0.098
32240.2,-0.098
32240.4,-0.103
32240.6,-0.098
32240.8,-0.098
32241.0,-0.098
32241.2,-0.098
32241.4,-0.098
32241.6,-0.098
32241.8,-0.098
32242.0,-0.103
32242.2,-0.098
32242.4,-0.098
32242.6,-0.098
32242.8,-0.098
32243.0,-0.098
32243.2,-0.098
32243.4,-0.098
32243.6,-0.098
32243.8,-0.098
32244.0,-0.098
32244.2,-0.098
32244.4,-0.098
32244.6,-0.098
32244.8,-0.103
32245.0,-0.103
32245.2,-0.098
32245.4,-0.098
32245.6,-0.098
32245.8,-0.098
32246.0,-0.098
32246.2,-0.098
32246.4,-0.098
32246.6,-0.098
32246.8,-0.098
32247.0,-0.098
32247.2,-0.098
32247.4,-0.103
32247.6,-0.103
32247.8,-0.098
32248.0,-0.103
32248.2,-0.098
32248.4,-0.098
32248.6,-0.098
32248.8,-0.103
32249.0,-0.098
32249.2,-0.098
32249.4,-0.098
32249.6,-0.098
32249.8,-0.098
32250.0,-0.098
32250.2,-0.098
32250.4,-0.098
32250.6,-0.098
32250.8,-0.098
32251.0,-0.098
32251.2,-0.093
32251.4,-0.098
32251.6,-0.098
32251.8,-0.098
32252.0,-0.103
32252.2,-0.103
32252.4,-0.103
32252.6,-0.103
32252.8,-0.103
32253.0,-0.103
32253.2,-0.098
32253.4,-0.098
32253.6,-0.098
32253.8,-0.103
32254.0,-0.103
32254.2,-0.103
32254.4,-0.098
32254.6,-0.103
32254.8,-0.103
32255.0,-0.103
32255.2,-0.103
32255.4,-0.103
32255.6,-0.103
32255.8,-0.103
32256.0,-0.103
32256.2,-0.103
32256.4,-0.103
32256.6,-0.103
32256.8,-0.108
32257.0,-0.103
32257.2,-0.108
32257.4,-0.103
32257.6,-0.103
32257.8,-0.103
32258.0,-0.113
32258.2,-0.113
32258.4,-0.108
32258.6,-0.113
32258.8,-0.113
32259.0,-0.113
32259.2,-0.113
32259.4,-0.117
32259.6,-0.117
32259.8,-0.117
32260.0,-0.122
32260.2,-0.122
32260.4,-0.122
32260.6,-0.122
32260.8,-0.122
32261.0,-0.122
32261.2,-0.122
32261.4,-0.127
32261.6,-0.127
32261.8,-0.127
32262.0,-0.127
32262.2,-0.132
32262.4,-0.132
32262.6,-0.127
32262.8,-0.127
32263.0,-0.132
32263.2,-0.132
32263.4,-0.127
32263.6,-0.132
32263.8,-0.137
32264.0,-0.137
32264.2,-0.132
32264.4,-0.132
32264.6,-0.127
32264.8,-0.137
32265.0,-0.137
32265.2,-0.132
32265.4,-0.132
32265.6,-0.137
32265.8,-0.132
32266.0,-0.132
32266.2,-0.132
32266.4,-0.132
32266.6,-0.132
32266.8,-0.132
32267.0,-0.127
32267.2,-0.132
32267.4,-0.132
32267.6,-0.127
32267.8,-0.127
32268.0,-0.127
32268.2,-0.127
32268.4,-0.127
32268.6,-0.122
32268.8,-0.122
32269.0,-0.122
32269.2,-0.122
32269.4,-0.127
32269.6,-0.127
32269.8,-0.122
32270.0,-0.122
32270.2,-0.122
32270.4,-0.122
32270.6,-0.122
32270.8,-0.122
32271.0,-0.122
32271.2,-0.122
32271.4,-0.122
32271.6,-0.117
32271.8,-0.122
32272.0,-0.117
32272.2,-0.117
32272.4,-0.122
32272.6,-0.117
32272.8,-0.122
32273.0,-0.122
32273.2,-0.122
32273.4,-0.122
32273.6,-0.122
32273.8,-0.122
32274.0,-0.122
32274.2,-0.122
32274.4,-0.122
32274.6,-0.122
32274.8,-0.117
32275.0,-0.122
32275.2,-0.117
32275.4,-0.122
32275.6,-0.113
32275.8,-0.113
32276.0,-0.113
32276.2,-0.113
32276.4,-0.113
32276.6,-0.103
32276.8,-0.108
32277.0,-0.103
32277.2,-0.103
32277.4,-0.103
32277.6,-0.098
32277.8,-0.089
32278.0,-0.089
32278.2,-0.089
32278.4,-0.079
32278.6,-0.074
32278.8,-0.069
32279.0,-0.064
32279.2,-0.050
32279.4,-0.045
32279.6,-0.036
32279.8,-0.031
32280.0,-0.021
32280.2,-0.012
32280.4,-0.002
32280.6,0.008
32280.8,0.017
32281.0,0.037
32281.2,0.056
32281.4,0.070
32281.6,0.090
32281.8,0.104
32282.0,0.124
32282.2,0.128
32282.4,0.143
32282.6,0.157
32282.8,0.162
32283.0,0.172
32283.2,0.186
32283.4,0.186
32283.6,0.196
32283.8,0.196
32284.0,0.201
32284.2,0.201
32284.4,0.206
32284.6,0.210
32284.8,0.215
32285.0,0.215
32285.2,0.220
32285.4,0.220
32285.6,0.225
32285.8,0.220
32286.0,0.225
32286.2,0.234
32286.4,0.234
32286.6,0.239
32286.8,0.239
32287.0,0.244
32287.2,0.244
32287.4,0.249
32287.6,0.254
32287.8,0.254
32288.0,0.258
32288.2,0.263
32288.4,0.263
32288.6,0.273
32288.8,0.273
32289.0,0.278
32289.2,0.283
32289.4,0.287
32289.6,0.287
32289.8,0.297
32290.0,0.302
32290.2,0.302
32290.4,0.312
32290.6,0.321
32290.8,0.321
32291.0,0.326
32291.2,0.331
32291.4,0.341
32291.6,0.341
32291.8,0.355
32292.0,0.360
32292.2,0.360
32292.4,0.365
32292.6,0.374
32292.8,0.379
32293.0,0.389
32293.2,0.394
32293.4,0.403
32293.6,0.413
32293.8,0.418
32294.0,0.423
32294.2,0.442
32294.4,0.452
32294.6,0.476
32294.8,0.480
32295.0,0.490
32295.2,0.495
32295.4,0.495
32295.6,0.500
32295.8,0.504
32296.0,0.509
32296.2,0.509
32296.4,0.514
32296.6,0.514
32296.8,0.519
32297.0,0.514
32297.2,0.524
32297.4,0.524
32297.6,0.529
32297.8,0.533
32298.0,0.538
32298.2,0.543
32298.4,0.548
32298.6,0.548
32298.8,0.558
32299.0,0.553
32299.2,0.567
32299.4,0.567
32299.6,0.582
32299.8,0.591
32300.0,0.596
32300.2,0.601
32300.4,0.611
32300.6,0.616
32300.8,0.625
32301.0,0.635
32301.2,0.645
32301.4,0.654
32301.6,0.669
32301.8,0.678
32302.0,0.688
32302.2,0.698
32302.4,0.702
32302.6,0.707
32302.8,0.712
32303.0,0.712
32303.2,0.726
32303.4,0.726
32303.6,0.731
32303.8,0.736
32304.0,0.741
32304.2,0.746
32304.4,0.741
32304.6,0.746
32304.8,0.750
32305.0,0.760
32305.2,0.760
32305.4,0.760
32305.6,0.760
32305.8,0.765
32306.0,0.765
32306.2,0.755
32306.4,0.760
32306.6,0.760
32306.8,0.765
32307.0,0.760
32307.2,0.770
32307.4,0.765
32307.6,0.770
32307.8,0.775
32308.0,0.760
32308.2,0.765
32308.4,0.760
32308.6,0.760
32308.8,0.765
32309.0,0.760
32309.2,0.760
32309.4,0.760
32309.6,0.765
32309.8,0.760
32310.0,0.760
32310.2,0.760
32310.4,0.760
32310.6,0.760
32310.8,0.760
32311.0,0.760
32311.2,0.760
32311.4,0.760
32311.6,0.760
32311.8,0.760
32312.0,0.755
32312.2,0.750
32312.4,0.750
32312.6,0.750
32312.8,0.755
32313.0,0.750
32313.2,0.746
32313.4,0.750
32313.6,0.750
32313.8,0.750
32314.0,0.746
32314.2,0.746
32314.4,0.741
32314.6,0.746
32314.8,0.746
32315.0,0.746
32315.2,0.741
32315.4,0.746
32315.6,0.741
32315.8,0.741
32316.0,0.746
32316.2,0.741
32316.4,0.736
32316.6,0.736
32316.8,0.736
32317.0,0.736
32317.2,0.736
32317.4,0.736
32317.6,0.736
32317.8,0.736
32318.0,0.731
32318.2,0.736
32318.4,0.736
32318.6,0.736
32318.8,0.736
32319.0,0.736
32319.2,0.736
32319.4,0.731
32319.6,0.731
32319.8,0.731
32320.0,0.726
32320.2,0.736
32320.4,0.736
32320.6,0.726
32320.8,0.736
32321.0,0.731
32321.2,0.726
32321.4,0.726
32321.6,0.726
32321.8,0.726
32322.0,0.726
32322.2,0.722
32322.4,0.726
32322.6,0.722
32322.8,0.726
32323.0,0.726
32323.2,0.726
32323.4,0.726
32323.6,0.722
32323.8,0.722
32324.0,0.722
32324.2,0.726
32324.4,0.722
32324.6,0.717
32324.8,0.717
32325.0,0.717
32325.2,0.717
32325.4,0.722
32325.6,0.722
32325.8,0.722
32326.0,0.717
32326.2,0.717
32326.4,0.712
32326.6,0.712
32326.8,0.712
32327.0,0.712
32327.2,0.717
32327.4,0.712
32327.6,0.717
32327.8,0.707
32328.0,0.712
32328.2,0.712
32328.4,0.707
32328.6,0.712
32328.8,0.707
32329.0,0.702
32329.2,0.707
32329.4,0.707
32329.6,0.707
32329.8,0.707
32330.0,0.707
32330.2,0.702
32330.4,0.702
32330.6,0.707
32330.8,0.707
32331.0,0.707
32331.2,0.707
32331.4,0.707
32331.6,0.707
32331.8,0.712
32332.0,0.707
32332.2,0.707
32332.4,0.707
32332.6,0.707
32332.8,0.707
32333.0,0.702
32333.2,0.707
32333.4,0.707
32333.6,0.707
32333.8,0.702
32334.0,0.702
32334.2,0.702
32334.4,0.702
32334.6,0.702
32334.8,0.702
32335.0,0.707
32335.2,0.702
32335.4,0.702
32335.6,0.702
32335.8,0.702
32336.0,0.702
32336.2,0.702
32336.4,0.702
32336.6,0.698
32336.8,0.702
32337.0,0.698
32337.2,0.698
32337.4,0.702
32337.6,0.698
32337.8,0.688
32338.0,0.698
32338.2,0.693
32338.4,0.693
32338.6,0.693
32338.8,0.693
32339.0,0.683
32339.2,0.683
32339.4,0.688
32339.6,0.683
32339.8,0.683
32340.0,0.683
32340.2,0.683
32340.4,0.683
32340.6,0.683
32340.8,0.683
32341.0,0.683
32341.2,0.683
32341.4,0.678
32341.6,0.678
32341.8,0.674
32342.0,0.669
32342.2,0.674
32342.4,0.669
32342.6,0.669
32342.8,0.669
32343.0,0.669
32343.2,0.669
32343.4,0.649
32343.6,0.659
32343.8,0.649
32344.0,0.649
32344.2,0.649
32344.4,0.649
32344.6,0.649
32344.8,0.654
32345.0,0.649
32345.2,0.649
32345.4,0.645
32345.6,0.649
32345.8,0.640
32346.0,0.635
32346.2,0.635
32346.4,0.635
32346.6,0.630
32346.8,0.630
32347.0,0.625
32347.2,0.630
32347.4,0.625
32347.6,0.625
32347.8,0.625
32348.0,0.620
32348.2,0.616
32348.4,0.620
32348.6,0.620
32348.8,0.611
32349.0,0.611
32349.2,0.606
32349.4,0.606
32349.6,0.601
32349.8,0.596
32350.0,0.596
32350.2,0.591
32350.4,0.591
32350.6,0.591
32350.8,0.582
32351.0,0.587
32351.2,0.577
32351.4,0.572
32351.6,0.572
32351.8,0.558
32352.0,0.548
32352.2,0.543
32352.4,0.529
32352.6,0.519
32352.8,0.514
32353.0,0.504
32353.2,0.504
32353.4,0.500
32353.6,0.500
32353.8,0.495
32354.0,0.485
32354.2,0.476
32354.4,0.471
32354.6,0.452
32354.8,0.456
32355.0,0.461
32355.2,0.466
32355.4,0.466
32355.6,0.466
32355.8,0.471
32356.0,0.471
32356.2,0.476
32356.4,0.476
32356.6,0.476
32356.8,0.476
32357.0,0.490
32357.2,0.504
32357.4,0.514
32357.6,0.529
32357.8,0.529
32358.0,0.538
32358.2,0.548
32358.4,0.558
32358.6,0.558
32358.8,0.572
32359.0,0.572
32359.2,0.582
32359.4,0.587
32359.6,0.591
32359.8,0.591
32360.0,0.606
32360.2,0.606
32360.4,0.616
32360.6,0.620
32360.8,0.625
32361.0,0.625
32361.2,0.635
32361.4,0.640
32361.6,0.649
32361.8,0.649
32362.0,0.649
32362.2,0.654
32362.4,0.678
32362.6,0.683
32362.8,0.683
32363.0,0.693
32363.2,0.698
32363.4,0.698
32363.6,0.707
32363.8,0.707
32364.0,0.707
32364.2,0.712
32364.4,0.722
32364.6,0.726
32364.8,0.726
32365.0,0.726
32365.2,0.726
32365.4,0.736
32365.6,0.736
32365.8,0.736
32366.0,0.741
32366.2,0.741
32366.4,0.746
32366.6,0.746
32366.8,0.750
32367.0,0.760
32367.2,0.755
32367.4,0.760
32367.6,0.760
32367.8,0.755
32368.0,0.765
32368.2,0.760
32368.4,0.760
32368.6,0.760
32368.8,0.760
32369.0,0.775
32369.2,0.775
32369.4,0.770
32369.6,0.760
32369.8,0.755
32370.0,0.755
32370.2,0.765
32370.4,0.755
32370.6,0.755
32370.8,0.750
32371.0,0.741
32371.2,0.736
32371.4,0.722
32371.6,0.712
32371.8,0.707
32372.0,0.698
32372.2,0.688
32372.4,0.669
32372.6,0.649
32372.8,0.635
32373.0,0.620
32373.2,0.611
32373.4,0.596
32373.6,0.596
32373.8,0.582
32374.0,0.567
32374.2,0.567
32374.4,0.553
32374.6,0.553
32374.8,0.543
32375.0,0.533
32375.2,0.533
32375.4,0.529
32375.6,0.519
32375.8,0.514
32376.0,0.514
32376.2,0.514
32376.4,0.509
32376.6,0.504
32376.8,0.500
32377.0,0.495
32377.2,0.495
32377.4,0.476
32377.6,0.471
32377.8,0.461
32378.0,0.456
32378.2,0.423
32378.4,0.418
32378.6,0.403
32378.8,0.389
32379.0,0.384
32379.2,0.374
32379.4,0.365
32379.6,0.355
32379.8,0.341
32380.0,0.350
32380.2,0.341
32380.4,0.331
32380.6,0.326
32380.8,0.316
32381.0,0.316
32381.2,0.302
32381.4,0.297
32381.6,0.292
32381.8,0.287
32382.0,0.283
32382.2,0.283
32382.4,0.283
32382.6,0.273
32382.8,0.273
32383.0,0.263
32383.2,0.268
32383.4,0.263
32383.6,0.263
32383.8,0.258
32384.0,0.258
32384.2,0.254
32384.4,0.249
32384.6,0.249
32384.8,0.244
32385.0,0.244
32385.2,0.244
32385.4,0.239
32385.6,0.234
32385.8,0.234
32386.0,0.234
32386.2,0.230
32386.4,0.225
32386.6,0.225
32386.8,0.225
32387.0,0.220
32387.2,0.220
32387.4,0.220
32387.6,0.220
32387.8,0.210
32388.0,0.215
32388.2,0.210
32388.4,0.206
32388.6,0.206
32388.8,0.206
32389.0,0.201
32389.2,0.201
32389.4,0.196
32389.6,0.201
32389.8,0.196
32390.0,0.196
32390.2,0.186
32390.4,0.186
32390.6,0.186
32390.8,0.172
32391.0,0.167
32391.2,0.167
32391.4,0.162
32391.6,0.162
32391.8,0.148
32392.0,0.143
32392.2,0.138
32392.4,0.128
32392.6,0.119
32392.8,0.109
32393.0,0.104
32393.2,0.090
32393.4,0.080
32393.6,0.080
32393.8,0.066
32394.0,0.061
32394.2,0.042
32394.4,0.032
32394.6,0.027
32394.8,0.017
32395.0,0.013
32395.2,0.008
32395.4,-0.007
32395.6,-0.007
32395.8,-0.012
32396.0,-0.021
32396.2,-0.026
32396.4,-0.026
32396.6,-0.031
32396.8,-0.040
32397.0,-0.045
32397.2,-0.045
32397.4,-0.045
32397.6,-0.055
32397.8,-0.060
32398.0,-0.064
32398.2,-0.069
32398.4,-0.069
32398.6,-0.074
32398.8,-0.074
32399.0,-0.079
32399.2,-0.084
32399.4,-0.089
32399.6,-0.089
32399.8,-0.089
32400.0,-0.098
32400.2,-0.098
32400.4,-0.098
32400.6,-0.098
32400.8,-0.103
32401.0,-0.103
32401.2,-0.103
32401.4,-0.108
32401.6,-0.113
32401.8,-0.113
32402.0,-0.113
32402.2,-0.117
32402.4,-0.113
32402.6,-0.117
32402.8,-0.117
32403.0,-0.117
32403.2,-0.117
32403.4,-0.122
32403.6,-0.122
32403.8,-0.122
32404.0,-0.122
32404.2,-0.122
32404.4,-0.122
32404.6,-0.122
32404.8,-0.122
32405.0,-0.122
32405.2,-0.122
32405.4,-0.122
32405.6,-0.122
32405.8,-0.117
32406.0,-0.122
32406.2,-0.122
32406.4,-0.122
32406.6,-0.122
32406.8,-0.122
32407.0,-0.117
32407.2,-0.122
32407.4,-0.117
32407.6,-0.122
32407.8,-0.122
32408.0,-0.122
32408.2,-0.127
32408.4,-0.127
32408.6,-0.122
32408.8,-0.122
32409.0,-0.122
32409.2,-0.127
32409.4,-0.127
32409.6,-0.122
32409.8,-0.127
32410.0,-0.132
32410.2,-0.132
32410.4,-0.127
32410.6,-0.127
32410.8,-0.132
32411.0,-0.132
32411.2,-0.127
32411.4,-0.132
32411.6,-0.132
32411.8,-0.127
32412.0,-0.132
32412.2,-0.132
32412.4,-0.132
32412.6,-0.132
32412.8,-0.137
32413.0,-0.132
32413.2,-0.127
32413.4,-0.132
32413.6,-0.132
32413.8,-0.127
32414.0,-0.127
32414.2,-0.127
32414.4,-0.127
32414.6,-0.122
32414.8,-0.122
32415.0,-0.122
32415.2,-0.122
32415.4,-0.117
32415.6,-0.117
32415.8,-0.113
32416.0,-0.113
32416.2,-0.117
32416.4,-0.108
32416.6,-0.108
32416.8,-0.103
32417.0,-0.103
32417.2,-0.103
32417.4,-0.103
32417.6,-0.103
32417.8,-0.103
32418.0,-0.098
32418.2,-0.103
32418.4,-0.103
32418.6,-0.098
32418.8,-0.103
32419.0,-0.103
32419.2,-0.098
32419.4,-0.098
32419.6,-0.103
32419.8,-0.098
32420.0,-0.103
32420.2,-0.098
32420.4,-0.098
32420.6,-0.098
32420.8,-0.098
32421.0,-0.098
32421.2,-0.098
32421.4,-0.103
32421.6,-0.098
32421.8,-0.098
32422.0,-0.098
32422.2,-0.098
32422.4,-0.093
32422.6,-0.093
32422.8,-0.098
32423.0,-0.093
32423.2,-0.098
32423.4,-0.098
32423.6,-0.093
32423.8,-0.098
32424.0,-0.098
32424.2,-0.093
32424.4,-0.098
32424.6,-0.098
32424.8,-0.098
32425.0,-0.093
32425.2,-0.093
32425.4,-0.093
32425.6,-0.093
32425.8,-0.098
32426.0,-0.098
32426.2,-0.093
32426.4,-0.098
32426.6,-0.098
32426.8,-0.093
32427.0,-0.098
32427.2,-0.113
32427.4,-0.122
32427.6,-0.137
32427.8,-0.151
32428.0,-0.137
32428.2,-0.180
32428.4,-0.175
32428.6,-0.204
32428.8,-0.204
32429.0,-0.214
32429.2,-0.219
32429.4,-0.219
32429.6,-0.224
32429.8,-0.243
32430.0,-0.243
32430.2,-0.243
32430.4,-0.248
32430.6,-0.229
32430.8,-0.253
32431.0,-0.248
32431.2,-0.243
32431.4,-0.248
32431.6,-0.243
32431.8,-0.243
32432.0,-0.238
32432.2,-0.243
32432.4,-0.243
32432.6,-0.243
32432.8,-0.243
32433.0,-0.238
32433.2,-0.229
32433.4,-0.233
32433.6,-0.229
32433.8,-0.229
32434.0,-0.224
32434.2,-0.224
32434.4,-0.224
32434.6,-0.224
32434.8,-0.204
32435.0,-0.214
32435.2,-0.204
32435.4,-0.204
32435.6,-0.204
32435.8,-0.204
32436.0,-0.190
32436.2,-0.200
32436.4,-0.200
32436.6,-0.190
32436.8,-0.195
32437.0,-0.185
32437.2,-0.190
32437.4,-0.190
32437.6,-0.185
32437.8,-0.190
32438.0,-0.180
32438.2,-0.185
32438.4,-0.180
32438.6,-0.180
32438.8,-0.175
32439.0,-0.166
32439.2,-0.171
32439.4,-0.171
32439.6,-0.166
32439.8,-0.161
32440.0,-0.161
32440.2,-0.161
32440.4,-0.161
32440.6,-0.161
32440.8,-0.156
32441.0,-0.161
32441.2,-0.151
32441.4,-0.151
32441.6,-0.146
32441.8,-0.151
32442.0,-0.151
32442.2,-0.146
32442.4,-0.151
32442.6,-0.151
32442.8,-0.151
32443.0,-0.146
32443.2,-0.151
32443.4,-0.146
32443.6,-0.146
32443.8,-0.146
32444.0,-0.151
32444.2,-0.151
32444.4,-0.146
32444.6,-0.146
32444.8,-0.151
32445.0,-0.146
32445.2,-0.151
32445.4,-0.151
32445.6,-0.146
32445.8,-0.151
32446.0,-0.156
32446.2,-0.151
32446.4,-0.161
32446.6,-0.161
32446.8,-0.161
32447.0,-0.161
32447.2,-0.161
32447.4,-0.161
32447.6,-0.166
32447.8,-0.166
32448.0,-0.175
32448.2,-0.175
32448.4,-0.171
32448.6,-0.180
32448.8,-0.185
32449.0,-0.185
32449.2,-0.185
32449.4,-0.195
32449.6,-0.195
32449.8,-0.200
32450.0,-0.204
32450.2,-0.214
32450.4,-0.219
32450.6,-0.224
32450.8,-0.224
32451.0,-0.233
32451.2,-0.238
32451.4,-0.243
32451.6,-0.253
32451.8,-0.243
32452.0,-0.243
32452.2,-0.243
32452.4,-0.258
32452.6,-0.243
32452.8,-0.243
32453.0,-0.229
32453.2,-0.233
32453.4,-0.229
32453.6,-0.200
32453.8,-0.195
32454.0,-0.156
32454.2,-0.142
32454.4,-0.108
32454.6,-0.103
32454.8,-0.098
32455.0,-0.098
32455.2,-0.093
32455.4,-0.093
32455.6,-0.093
32455.8,-0.098
32456.0,-0.098
32456.2,-0.098
32456.4,-0.098
32456.6,-0.098
32456.8,-0.098
32457.0,-0.098
32457.2,-0.098
32457.4,-0.093
32457.6,-0.098
32457.8,-0.098
32458.0,-0.093
32458.2,-0.098
32458.4,-0.098
32458.6,-0.098
32458.8,-0.098
32459.0,-0.103
32459.2,-0.098
32459.4,-0.098
32459.6,-0.103
32459.8,-0.098
32460.0,-0.098
32460.2,-0.103
32460.4,-0.103
32460.6,-0.103
32460.8,-0.103
32461.0,-0.108
32461.2,-0.113
32461.4,-0.117
32461.6,-0.122
32461.8,-0.122
32462.0,-0.122
32462.2,-0.122
32462.4,-0.127
32462.6,-0.127
32462.8,-0.127
32463.0,-0.132
32463.2,-0.132
32463.4,-0.132
32463.6,-0.127
32463.8,-0.132
32464.0,-0.127
32464.2,-0.132
32464.4,-0.127
32464.6,-0.132
32464.8,-0.127
32465.0,-0.122
32465.2,-0.127
32465.4,-0.122
32465.6,-0.127
32465.8,-0.127
32466.0,-0.122
32466.2,-0.122
32466.4,-0.122
32466.6,-0.122
32466.8,-0.122
32467.0,-0.122
32467.2,-0.122
32467.4,-0.122
32467.6,-0.117
32467.8,-0.122
32468.0,-0.122
32468.2,-0.122
32468.4,-0.122
32468.6,-0.122
32468.8,-0.127
32469.0,-0.122
32469.2,-0.122
32469.4,-0.122
32469.6,-0.122
32469.8,-0.122
32470.0,-0.122
32470.2,-0.122
32470.4,-0.122
32470.6,-0.117
32470.8,-0.122
32471.0,-0.117
32471.2,-0.117
32471.4,-0.113
32471.6,-0.113
32471.8,-0.113
32472.0,-0.113
32472.2,-0.108
32472.4,-0.103
32472.6,-0.108
32472.8,-0.108
32473.0,-0.103
32473.2,-0.103
32473.4,-0.103
32473.6,-0.098
32473.8,-0.098
32474.0,-0.093
32474.2,-0.093
32474.4,-0.089
32474.6,-0.089
32474.8,-0.079
32475.0,-0.079
32475.2,-0.074
32475.4,-0.074
32475.6,-0.069
32475.8,-0.069
32476.0,-0.060
32476.2,-0.060
32476.4,-0.055
32476.6,-0.050
32476.8,-0.045
32477.0,-0.040
32477.2,-0.036
32477.4,-0.031
32477.6,-0.026
32477.8,-0.021
32478.0,-0.012
32478.2,-0.007
32478.4,0.003
32478.6,0.013
32478.8,0.013
32479.0,0.017
32479.2,0.022
32479.4,0.032
32479.6,0.032
32479.8,0.046
32480.0,0.056
32480.2,0.070
32480.4,0.080
32480.6,0.090
32480.8,0.095
32481.0,0.109
32481.2,0.109
32481.4,0.119
32481.6,0.128
32481.8,0.133
32482.0,0.143
32482.2,0.148
32482.4,0.148
32482.6,0.157
32482.8,0.167
32483.0,0.172
32483.2,0.177
32483.4,0.182
32483.6,0.182
32483.8,0.186
32484.0,0.186
32484.2,0.191
32484.4,0.196
32484.6,0.201
32484.8,0.206
32485.0,0.201
32485.2,0.206
32485.4,0.210
32485.6,0.210
32485.8,0.215
32486.0,0.220
32486.2,0.225
32486.4,0.225
32486.6,0.225
32486.8,0.234
32487.0,0.234
32487.2,0.239
32487.4,0.239
32487.6,0.244
32487.8,0.249
32488.0,0.249
32488.2,0.254
32488.4,0.258
32488.6,0.263
32488.8,0.263
32489.0,0.268
32489.2,0.273
32489.4,0.283
32489.6,0.283
32489.8,0.287
32490.0,0.297
32490.2,0.297
32490.4,0.302
32490.6,0.312
32490.8,0.321
32491.0,0.321
32491.2,0.336
32491.4,0.345
32491.6,0.350
32491.8,0.355
32492.0,0.365
32492.2,0.374
32492.4,0.379
32492.6,0.394
32492.8,0.394
32493.0,0.413
32493.2,0.428
32493.4,0.437
32493.6,0.456
32493.8,0.476
32494.0,0.480
32494.2,0.490
32494.4,0.495
32494.6,0.504
32494.8,0.504
32495.0,0.514
32495.2,0.514
32495.4,0.514
32495.6,0.519
32495.8,0.524
32496.0,0.529
32496.2,0.533
32496.4,0.543
32496.6,0.548
32496.8,0.553
32497.0,0.553
32497.2,0.567
32497.4,0.572
