"Time","Potential 2","Potential 1"
290.2,-0.401,
290.4,-0.401,
290.6,-0.411,
290.8,-0.411,
291.0,-0.411,
291.2,-0.406,
291.4,-0.416,
291.6,-0.416,
291.8,-0.411,
292.0,-0.421,
292.2,-0.421,
292.4,-0.430,
292.6,-0.430,
292.8,-0.435,
293.0,-0.435,
293.2,-0.440,
293.4,-0.445,
293.6,-0.474,
293.8,-0.464,
294.0,-0.479,
294.2,-0.474,
294.4,-0.488,
294.6,-0.498,
294.8,-0.488,
295.0,-0.493,
295.2,-0.493,
295.4,-0.488,
295.6,-0.498,
295.8,-0.503,
296.0,-0.498,
296.2,-0.498,
296.4,-0.498,
296.6,-0.503,
296.8,-0.503,
297.0,-0.508,
297.2,-0.498,
297.4,-0.508,
297.6,-0.503,
297.8,-0.517,
298.0,-0.508,
298.2,-0.512,
298.4,-0.503,
298.6,-0.493,
298.8,-0.508,
299.0,-0.498,
299.2,-0.474,
299.4,-0.479,
299.6,-0.479,
299.8,-0.459,
300.0,-0.464,
300.2,-0.454,
300.4,-0.416,
300.6,-0.425,
300.8,-0.454,
301.0,-0.353,
301.2,-0.358,
301.4,-0.324,
301.6,-0.324,
301.8,-0.319,
302.0,-0.319,
302.2,-0.319,
302.4,-0.319,
302.6,-0.324,
302.8,-0.319,
303.0,-0.319,
303.2,-0.319,
303.4,-0.314,
303.6,-0.319,
303.8,-0.310,
304.0,-0.319,
304.2,-0.319,
304.4,-0.314,
304.6,-0.310,
304.8,-0.310,
305.0,-0.305,
305.2,-0.310,
305.4,-0.310,
305.6,-0.310,
305.8,-0.310,
306.0,-0.310,
306.2,-0.310,
306.4,-0.305,
306.6,-0.310,
306.8,-0.300,
307.0,-0.305,
307.2,-0.300,
307.4,-0.300,
307.6,-0.300,
307.8,-0.305,
308.0,-0.305,
308.2,-0.300,
308.4,-0.300,
308.6,-0.305,
308.8,-0.305,
309.0,-0.305,
309.2,-0.305,
309.4,-0.305,
309.6,-0.305,
309.8,-0.305,
310.0,-0.305,
310.2,-0.300,
310.4,-0.305,
310.6,-0.305,
310.8,-0.300,
311.0,-0.305,
311.2,-0.300,
311.4,-0.305,
311.6,-0.300,
311.8,-0.305,
312.0,-0.310,
312.2,-0.305,
312.4,-0.305,
312.6,-0.300,
312.8,-0.300,
313.0,-0.305,
313.2,-0.305,
313.4,-0.305,
313.6,-0.305,
313.8,-0.305,
314.0,-0.305,
314.2,-0.305,
314.4,-0.305,
314.6,-0.305,
314.8,-0.305,
315.0,-0.305,
315.2,-0.305,
315.4,-0.305,
315.6,-0.305,
315.8,-0.305,
316.0,-0.310,
316.2,-0.310,
316.4,-0.305,
316.6,-0.305,
316.8,-0.305,
317.0,-0.305,
317.2,-0.310,
317.4,-0.310,
317.6,-0.310,
317.8,-0.305,
318.0,-0.305,
318.2,-0.310,
318.4,-0.310,
318.6,-0.310,
318.8,-0.310,
319.0,-0.310,
319.2,-0.310,
319.4,-0.310,
319.6,-0.310,
319.8,-0.310,
320.0,-0.314,
320.2,-0.314,
320.4,-0.314,
320.6,-0.314,
320.8,-0.319,
321.0,-0.319,
321.2,-0.310,
321.4,-0.319,
321.6,-0.319,
321.8,-0.319,
322.0,-0.319,
322.2,-0.319,
322.4,-0.319,
322.6,-0.319,
322.8,-0.319,
323.0,-0.319,
323.2,-0.319,
323.4,-0.319,
323.6,-0.319,
323.8,-0.319,
324.0,-0.319,
324.2,-0.319,
324.4,-0.319,
324.6,-0.319,
324.8,-0.319,
325.0,-0.319,
325.2,-0.319,
325.4,-0.314,
325.6,-0.314,
325.8,-0.319,
326.0,-0.314,
326.2,-0.314,
326.4,-0.319,
326.6,-0.314,
326.8,-0.310,
327.0,-0.314,
327.2,-0.310,
327.4,-0.310,
327.6,-0.310,
327.8,-0.305,
328.0,-0.310,
328.2,-0.305,
328.4,-0.305,
328.6,-0.305,
328.8,-0.305,
329.0,-0.305,
329.2,-0.300,
329.4,-0.305,
329.6,-0.300,
329.8,-0.305,
330.0,-0.300,
330.2,-0.305,
330.4,-0.305,
330.6,-0.305,
330.8,-0.300,
331.0,-0.300,
331.2,-0.305,
331.4,-0.305,
331.6,-0.305,
331.8,-0.310,
332.0,-0.305,
332.2,-0.305,
332.4,-0.305,
332.6,-0.305,
332.8,-0.310,
333.0,-0.305,
333.2,-0.305,
333.4,-0.305,
333.6,-0.310,
333.8,-0.305,
334.0,-0.305,
334.2,-0.310,
334.4,-0.305,
334.6,-0.319,
334.8,-0.310,
335.0,-0.310,
335.2,-0.314,
335.4,-0.310,
335.6,-0.310,
335.8,-0.305,
336.0,-0.310,
336.2,-0.310,
336.4,-0.310,
336.6,-0.343,
336.8,-0.334,
337.0,-0.329,
337.2,-0.324,
337.4,-0.319,
337.6,-0.324,
337.8,-0.319,
338.0,-0.319,
338.2,-0.319,
338.4,-0.319,
338.6,-0.319,
338.8,-0.319,
339.0,-0.319,
339.2,-0.319,
339.4,-0.319,
339.6,-0.319,
339.8,-0.319,
340.0,-0.324,
340.2,-0.319,
340.4,-0.324,
340.6,-0.324,
340.8,-0.324,
341.0,-0.324,
341.2,-0.319,
341.4,-0.324,
341.6,-0.348,
341.8,-0.343,
342.0,-0.338,
342.2,-0.334,
342.4,-0.334,
342.6,-0.329,
342.8,-0.334,
343.0,-0.319,
343.2,-0.319,
343.4,-0.343,
343.6,-0.343,
343.8,-0.338,
344.0,-0.338,
344.2,-0.334,
344.4,-0.334,
344.6,-0.338,
344.8,-0.334,
345.0,-0.338,
345.2,-0.338,
345.4,-0.329,
345.6,-0.334,
345.8,-0.343,
346.0,-0.334,
346.2,-0.334,
346.4,-0.324,
346.6,-0.338,
346.8,-0.334,
347.0,-0.324,
347.2,-0.348,
347.4,-0.319,
347.6,-0.319,
347.8,-0.319,
348.0,-0.319,
348.2,-0.319,
348.4,-0.319,
348.6,-0.319,
348.8,-0.319,
349.0,-0.319,
349.2,-0.319,
349.4,-0.319,
349.6,-0.314,
349.8,-0.319,
350.0,-0.314,
350.2,-0.319,
350.4,-0.319,
350.6,-0.319,
350.8,-0.319,
351.0,-0.319,
351.2,-0.319,
351.4,-0.319,
351.6,-0.319,
351.8,-0.314,
352.0,-0.314,
352.2,-0.314,
352.4,-0.310,
352.6,-0.314,
352.8,-0.314,
353.0,-0.310,
353.2,-0.310,
353.4,-0.310,
353.6,-0.305,
353.8,-0.305,
354.0,-0.310,
354.2,-0.305,
354.4,-0.319,
354.6,-0.305,
354.8,-0.305,
355.0,-0.305,
355.2,-0.305,
355.4,-0.334,
355.6,-0.314,
355.8,-0.310,
356.0,-0.310,
356.2,-0.305,
356.4,-0.305,
356.6,-0.305,
356.8,-0.305,
357.0,-0.305,
357.2,-0.300,
357.4,-0.305,
357.6,-0.300,
357.8,-0.300,
358.0,-0.300,
358.2,-0.300,
358.4,-0.300,
358.6,-0.300,
358.8,-0.300,
359.0,-0.300,
359.2,-0.300,
359.4,-0.300,
359.6,-0.300,
359.8,-0.305,
360.0,-0.305,
360.2,-0.310,
360.4,-0.310,
360.6,-0.310,
360.8,-0.310,
361.0,-0.314,
361.2,-0.310,
361.4,-0.310,
361.6,-0.305,
361.8,-0.310,
362.0,-0.329,
362.2,-0.329,
362.4,-0.324,
362.6,-0.329,
362.8,-0.324,
363.0,-0.319,
363.2,-0.319,
363.4,-0.314,
363.6,-0.310,
363.8,-0.310,
364.0,-0.305,
364.2,-0.319,
364.4,-0.314,
364.6,-0.300,
364.8,-0.295,
365.0,-0.290,
365.2,-0.286,
365.4,-0.295,
365.6,-0.290,
365.8,-0.295,
366.0,-0.290,
366.2,-0.286,
366.4,-0.286,
366.6,-0.290,
366.8,-0.281,
367.0,-0.281,
367.2,-0.281,
367.4,-0.276,
367.6,-0.271,
367.8,-0.266,
368.0,-0.271,
368.2,-0.266,
368.4,-0.266,
368.6,-0.266,
368.8,-0.262,
369.0,-0.262,
369.2,-0.262,
369.4,-0.257,
369.6,-0.262,
369.8,-0.262,
370.0,-0.252,
370.2,-0.223,
370.4,-0.208,
370.6,-0.213,
370.8,-0.208,
371.0,-0.204,
371.2,-0.208,
371.4,-0.208,
371.6,-0.208,
371.8,-0.194,
372.0,-0.204,
372.2,-0.189,
372.4,-0.194,
372.6,-0.184,
372.8,-0.170,
373.0,-0.175,
373.2,-0.165,
373.4,-0.170,
373.6,-0.184,
373.8,-0.179,
374.0,-0.179,
374.2,-0.179,
374.4,-0.175,
374.6,-0.175,
374.8,-0.179,
375.0,-0.184,
375.2,-0.184,
375.4,-0.175,
375.6,-0.170,
375.8,-0.170,
376.0,-0.170,
376.2,-0.170,
376.4,-0.165,
376.6,-0.165,
376.8,-0.165,
377.0,-0.165,
377.2,-0.160,
377.4,-0.165,
377.6,-0.160,
377.8,-0.146,
378.0,-0.141,
378.2,-0.141,
378.4,-0.141,
378.6,-0.136,
378.8,-0.131,
379.0,-0.136,
379.2,-0.131,
379.4,-0.131,
379.6,-0.126,
379.8,-0.126,
380.0,-0.146,
380.2,-0.146,
380.4,-0.146,
380.6,-0.146,
380.8,-0.146,
381.0,-0.141,
381.2,-0.141,
381.4,-0.131,
381.6,-0.107,
381.8,-0.112,
382.0,-0.107,
382.2,-0.064,
382.4,-0.064,
382.6,-0.073,
382.8,-0.064,
383.0,-0.059,
383.2,-0.078,
383.4,-0.049,
383.6,-0.030,
383.8,-0.044,
384.0,-0.064,
384.2,-0.064,
384.4,-0.059,
384.6,-0.054,
384.8,-0.049,
385.0,-0.040,
385.2,-0.025,
385.4,-0.006,
385.6,-0.011,
385.8,0.009,
386.0,0.004,
386.2,0.018,
386.4,0.009,
386.6,0.033,
386.8,0.033,
387.0,0.047,
387.2,-0.011,
387.4,-0.001,
387.6,0.009,
387.8,0.009,
388.0,0.023,
388.2,0.120,
388.4,0.047,
388.6,0.023,
388.8,0.047,
389.0,0.028,
389.2,0.033,
389.4,0.038,
389.6,0.038,
389.8,0.081,
390.0,0.086,
390.2,0.067,
390.4,0.062,
390.6,0.100,
390.8,0.067,
391.0,0.062,
391.2,0.076,
391.4,0.081,
391.6,0.081,
391.8,0.091,
392.0,0.076,
392.2,0.067,
392.4,0.125,
392.6,0.120,
392.8,0.125,
393.0,0.125,
393.2,0.144,
393.4,0.125,
393.6,0.125,
393.8,0.115,
394.0,0.192,
394.2,0.221,
394.4,0.235,
394.6,0.245,
394.8,0.279,
395.0,0.293,
395.2,0.284,
395.4,0.284,
395.6,0.332,
395.8,0.288,
396.0,0.298,
396.2,0.313,
396.4,0.515,
396.6,0.264,
396.8,0.240,
397.0,0.308,
397.2,0.356,
397.4,0.399,
397.6,0.433,
397.8,0.452,
398.0,0.472,
398.2,0.486,
398.4,0.500,
398.6,0.515,
398.8,0.448,
399.0,0.476,
399.2,0.486,
399.4,0.486,
399.6,0.491,
399.8,0.486,
400.0,0.452,
400.2,0.462,
400.4,0.467,
400.6,0.452,
400.8,0.457,
401.0,0.462,
401.2,0.462,
401.4,0.520,
401.6,0.491,
401.8,0.481,
402.0,0.486,
402.2,0.476,
402.4,0.491,
402.6,0.491,
402.8,0.500,
403.0,0.500,
403.2,0.510,
403.4,0.549,
403.6,0.549,
403.8,0.549,
404.0,0.578,
404.2,0.641,
404.4,0.645,
404.6,0.674,
404.8,0.689,
405.0,0.670,
405.2,0.665,
405.4,0.674,
405.6,0.727,
405.8,0.761,
406.0,0.746,
406.2,0.775,
406.4,0.819,
406.6,0.848,
406.8,0.858,
407.0,0.877,
407.2,0.882,
407.4,0.901,
407.6,0.930,
407.8,0.935,
408.0,0.944,
408.2,0.978,
408.4,0.992,
408.6,1.012,
408.8,1.041,
409.0,1.041,
409.2,1.050,
409.4,1.157,
409.6,1.147,
409.8,1.205,
410.0,1.186,
410.2,1.205,
410.4,1.287,
410.6,1.320,
410.8,1.335,
411.0,1.335,
411.2,1.489,
411.4,1.518,
411.6,1.508,
411.8,1.504,
412.0,1.769,
412.2,1.774,
412.4,1.904,
412.6,1.875,
412.8,1.880,
413.0,1.899,
413.2,2.020,
413.4,2.034,
413.6,2.025,
413.8,2.083,
414.0,2.174,
414.2,2.194,
414.4,2.512,
414.6,2.565,
414.8,2.613,
415.0,2.632,
415.2,2.623,
415.4,2.579,
415.6,2.623,
415.8,2.594,
416.0,2.521,
416.2,2.483,
416.4,2.406,
416.6,2.314,
416.8,2.145,
417.0,2.169,
417.2,2.121,
417.4,2.189,
417.6,2.141,
417.8,2.029,
418.0,2.169,
418.2,2.150,
418.4,2.203,
418.6,2.261,
418.8,2.169,
419.0,2.145,
419.2,2.141,
419.4,2.102,
419.6,2.073,
419.8,2.054,
420.0,2.020,
420.2,1.996,
420.4,1.991,
420.6,1.976,
420.8,1.914,
421.0,1.861,
421.2,1.851,
421.4,1.779,
421.6,1.740,
421.8,1.711,
422.0,1.682,
422.2,1.682,
422.4,1.721,
422.6,1.673,
422.8,1.576,
423.0,1.470,
423.2,1.388,
423.4,1.287,
423.6,1.186,
423.8,1.094,
424.0,0.954,
424.2,0.785,
424.4,0.621,
424.6,0.448,
424.8,0.375,
425.0,0.395,
425.2,0.380,
425.4,0.375,
425.6,0.361,
425.8,0.356,
426.0,0.346,
426.2,0.337,
426.4,0.332,
426.6,0.322,
426.8,0.317,
427.0,0.308,
427.2,0.308,
427.4,0.298,
427.6,0.298,
427.8,0.279,
428.0,0.279,
428.2,0.269,
428.4,0.259,
428.6,0.255,
428.8,0.255,
429.0,0.240,
429.2,0.235,
429.4,0.230,
429.6,0.240,
429.8,0.235,
430.0,0.216,
430.2,0.202,
430.4,0.197,
430.6,0.192,
430.8,0.197,
431.0,0.197,
431.2,0.182,
431.4,0.120,
431.6,0.178,
431.8,0.182,
432.0,0.144,
432.2,0.139,
432.4,0.120,
432.6,0.120,
432.8,0.091,
433.0,0.081,
433.2,0.071,
433.4,-0.049,
433.6,-0.035,
433.8,-0.107,
434.0,-0.092,
434.2,-0.107,
434.4,0.057,
434.6,-0.150,
434.8,-0.088,
435.0,-0.189,
435.2,-0.208,
435.4,-0.054,
435.6,-0.092,
435.8,-0.117,
436.0,-0.150,
436.2,-0.179,
436.4,-0.194,
436.6,-0.233,
436.8,-0.262,
437.0,-0.300,
437.2,-0.329,
437.4,-0.319,
437.6,-0.247,
437.8,-0.411,
438.0,-0.440,
438.2,-0.454,
438.4,-0.488,
438.6,-0.454,
438.8,-0.508,
439.0,-0.532,
439.2,-0.575,
439.4,-0.580,
439.6,-0.584,
439.8,-0.618,
440.0,-0.628,
440.2,-0.638,
440.4,-0.517,
440.6,-0.638,
440.8,-0.671,
441.0,-0.705,
441.2,-0.758,
441.4,-0.773,
441.6,-0.854,
441.8,-0.903,
442.0,-0.927,
442.2,-0.980,
442.4,-0.937,
442.6,-1.067,
442.8,-1.129,
443.0,-1.144,
443.2,-1.245,
443.4,-1.279,
443.6,-1.380,
443.8,-1.520,
444.0,-1.578,
444.2,-1.636,
444.4,-1.713,
444.6,-1.867,
444.8,-1.867,
445.0,-1.983,
445.2,-2.113,
445.4,-2.152,
445.6,-2.306,
445.8,-2.383,
446.0,-2.441,
446.2,-2.437,
446.4,-2.495,
446.6,-2.466,
446.8,-2.514,
447.0,-2.543,
447.2,-2.538,
447.4,-2.591,
447.6,-2.610,
447.8,-2.687,
448.0,-2.731,
448.2,-2.948,
448.4,-2.991,
448.6,-2.658,
448.8,-2.957,
449.0,-2.967,
449.2,-2.789,
449.4,-2.687,
449.6,-2.533,
449.8,-2.403,
450.0,-2.311,
450.2,-2.755,
450.4,-2.292,
450.6,-2.152,
450.8,-1.901,
451.0,-1.964,
451.2,-1.684,
451.4,-1.969,
451.6,-1.689,
451.8,-1.540,
452.0,-1.544,
452.2,-1.573,
452.4,-1.617,
452.6,-2.007,
452.8,-1.516,
453.0,-1.467,
453.2,-1.448,
453.4,-1.375,
453.6,-1.424,
453.8,-2.003,
454.0,-2.060,
454.2,-1.679,
454.4,-2.171,
454.6,-1.516,
454.8,-1.390,
455.0,-1.322,
455.2,-2.731,
455.4,-1.231,
455.6,-1.110,
455.8,-1.057,
456.0,-1.004,
456.2,-1.043,
456.4,-0.975,
456.6,-0.941,
456.8,-0.970,
457.0,-0.903,
457.2,-0.879,
457.4,-0.879,
457.6,-0.816,
457.8,-0.840,
458.0,-0.758,
458.2,-0.667,
458.4,-0.594,
458.6,-0.700,
458.8,-0.532,
459.0,-0.546,
459.2,-0.503,
459.4,-0.556,
459.6,-0.435,
459.8,-0.532,
460.0,-0.435,
460.2,-0.474,
460.4,-0.334,
460.6,-0.271,
460.8,-0.252,
461.0,-0.223,
461.2,-0.271,
461.4,0.120,
461.6,-0.088,
461.8,-0.088,
462.0,-0.160,
462.2,-0.078,
462.4,-0.068,
462.6,-0.083,
462.8,-0.208,
463.0,-0.184,
463.2,-0.787,
463.4,1.055,
463.6,0.404,
463.8,0.467,
464.0,0.361,
464.2,0.587,
464.4,0.592,
464.6,0.563,
464.8,0.901,
465.0,0.626,
465.2,0.746,
465.4,0.896,
465.6,1.277,
465.8,1.263,
466.0,1.258,
466.2,1.272,
466.4,1.277,
466.6,1.171,
466.8,1.301,
467.0,1.600,
467.2,1.205,
467.4,0.872,
467.6,0.775,
467.8,0.626,
468.0,1.349,
468.2,0.433,
468.4,1.764,
468.6,-0.179,
468.8,-0.121,
469.0,0.105,
469.2,-0.179,
469.4,-0.035,
469.6,1.374,
469.8,1.349,
470.0,1.272,
470.2,0.896,
470.4,0.033,
470.6,2.237,
470.8,1.041,
471.0,-0.493,
471.2,-0.508,
471.4,-0.454,
471.6,-0.421,
471.8,-0.570,
472.0,-0.363,
472.2,-0.565,
472.4,-0.474,
472.6,-0.204,
472.8,-0.121,
473.0,-0.117,
473.2,-0.237,
473.4,-0.517,
473.6,-0.613,
473.8,1.919,
474.0,0.992,
474.2,0.713,
474.4,1.697,
474.6,0.698,
474.8,0.872,
475.0,-0.001,
475.2,0.626,
475.4,0.751,
475.6,1.021,
475.8,0.916,
476.0,-0.980,
476.2,0.780,
476.4,0.621,
476.6,0.916,
476.8,0.679,
477.0,0.337,
477.2,0.641,
477.4,0.544,
477.6,1.195,
477.8,-0.864,
478.0,0.395,
478.2,-0.421,
478.4,-1.120,
478.6,-0.117,
478.8,0.370,
479.0,0.510,
479.2,0.356,
479.4,-1.308,
479.6,-1.120,
479.8,-0.556,
480.0,0.670,
480.2,0.293,
480.4,0.197,
480.6,-0.922,
480.8,0.144,
481.0,-0.700,
481.2,-1.742,
481.4,-0.146,
481.6,-1.033,
481.8,-1.308,
482.0,-0.580,
482.2,-0.073,
482.4,0.250,
482.6,0.115,
482.8,0.009,
483.0,0.631,
483.2,-0.638,
483.4,0.081,
483.6,-0.131,
483.8,-1.327,
484.0,-0.382,
484.2,-0.064,
484.4,0.125,
484.6,-0.121,
484.8,-0.107,
485.0,-0.990,
485.2,-0.092,
485.4,-1.318,
485.6,-0.189,
485.8,-0.189,
486.0,-1.385,
486.2,-0.247,
486.4,0.052,
486.6,0.120,
486.8,-0.121,
487.0,-0.088,
487.2,0.042,
487.4,-0.001,
487.6,-1.245,
487.8,-1.212,
488.0,0.144,
488.2,0.134,
488.4,0.086,
488.6,-0.536,
488.8,-0.006,
489.0,-0.575,
489.2,-1.342,
489.4,0.173,
489.6,0.052,
489.8,-0.001,
490.0,-0.141,
490.2,-0.049,
490.4,-0.242,
490.6,-1.887,
490.8,-0.131,
491.0,-0.281,
491.2,-0.281,
491.4,-1.559,
491.6,-0.233,
491.8,-1.342,
492.0,-0.247,
492.2,-0.305,
492.4,-0.377,
492.6,-0.387,
492.8,-0.271,
493.0,-0.382,
493.2,-1.313,
493.4,-0.657,
493.6,-0.503,
493.8,-0.570,
494.0,-0.454,
494.2,-0.536,
494.4,-2.239,
494.6,-1.385,
494.8,-0.430,
495.0,-0.358,
495.2,-0.396,
495.4,-0.401,
495.6,-0.440,
495.8,-0.387,
496.0,-0.401,
496.2,-0.392,
496.4,-1.255,
496.6,-1.081,
496.8,-0.396,
497.0,-0.508,
497.2,-0.469,
497.4,-1.501,
497.6,-0.517,
497.8,-0.483,
498.0,-0.975,
498.2,-0.454,
498.4,-0.522,
498.6,-0.580,
498.8,-0.604,
499.0,-0.763,
499.2,-0.647,
499.4,-0.753,
499.6,-0.744,
499.8,-0.724,
500.0,-0.724,
500.2,-0.604,
500.4,-1.380,
500.6,-0.749,
500.8,-0.806,
501.0,-1.303,
501.2,-0.710,
501.4,-0.734,
501.6,-0.671,
501.8,-1.187,
502.0,-0.749,
502.2,-0.874,
502.4,-0.821,
502.6,-0.879,
502.8,-1.260,
503.0,-0.898,
503.2,-0.917,
503.4,-1.009,
503.6,-0.956,
503.8,-0.995,
504.0,-0.985,
504.2,-1.004,
504.4,-1.024,
504.6,-1.038,
504.8,-1.038,
505.0,-1.076,
505.2,-1.327,
505.4,-1.105,
505.6,-1.096,
505.8,-1.091,
506.0,-1.091,
506.2,-1.313,
506.4,-1.356,
506.6,-1.134,
506.8,-1.149,
507.0,-1.154,
507.2,-1.187,
507.4,-1.303,
507.6,-1.250,
507.8,-1.212,
508.0,-1.207,
508.2,-1.197,
508.4,-1.187,
508.6,-1.207,
508.8,-1.197,
509.0,-1.236,
509.2,-1.342,
509.4,-1.443,
509.6,-1.443,
509.8,-1.535,
510.0,-1.602,
510.2,-1.732,
510.4,-1.800,
510.6,-1.887,
510.8,-1.940,
511.0,-2.032,
511.2,-2.041,
511.4,-2.041,
511.6,-2.133,
511.8,-2.191,
512.0,-2.345,
512.2,-2.326,
512.4,-2.263,
512.6,-2.287,
512.8,-2.354,
513.0,-2.287,
513.2,-2.779,
513.4,-2.292,
513.6,-2.427,
513.8,-2.388,
514.0,-2.369,
514.2,-2.475,
514.4,-2.495,
514.6,-2.432,
514.8,-2.383,
515.0,-2.350,
515.2,-2.330,
515.4,-2.379,
515.6,-2.302,
515.8,-2.292,
516.0,-2.278,
516.2,-2.326,
516.4,-2.321,
516.6,-2.311,
516.8,-2.268,
517.0,-2.200,
517.2,-2.152,
517.4,-2.123,
517.6,-2.137,
517.8,-2.147,
518.0,-2.152,
518.2,-2.099,
518.4,-2.123,
518.6,-2.147,
518.8,-2.514,
519.0,-2.562,
519.2,-2.499,
519.4,-2.514,
519.6,-2.403,
519.8,-2.475,
520.0,-2.393,
520.2,-2.818,
520.4,-2.586,
520.6,-2.548,
520.8,-2.523,
521.0,-2.408,
521.2,-2.509,
521.4,-2.866,
521.6,-2.649,
521.8,-2.909,
522.0,-2.610,
522.2,-2.480,
522.4,-2.220,
522.6,-2.075,
522.8,-1.974,
523.0,-1.631,
523.2,-1.742,
523.4,-1.520,
523.6,-1.419,
523.8,-1.429,
524.0,-2.610,
524.2,-2.326,
524.4,-1.964,
524.6,-1.679,
524.8,-2.909,
525.0,-2.726,
525.2,-3.295,
525.4,-3.194,
525.6,-2.726,
525.8,-3.512,
526.0,-5.461,
526.2,-2.311,
526.4,-2.369,
526.6,-2.422,
526.8,-2.330,
527.0,-2.215,
527.2,-3.874,
527.4,-2.769,
527.6,-3.295,
527.8,-3.155,
528.0,-2.562,
528.2,-4.395,
528.4,-2.065,
528.6,-1.959,
528.8,-4.525,
529.0,-2.224,
529.2,-1.752,
529.4,-2.432,
529.6,-3.859,
529.8,-3.705,
530.0,-2.422,
530.2,-1.988,
530.4,-2.359,
530.6,-1.708,
530.8,-1.771,
531.0,-1.592,
531.2,-2.316,
531.4,-3.338,
531.6,-1.713,
531.8,-2.388,
532.0,-3.715,
532.2,-2.128,
532.4,-1.655,
532.6,-2.186,
532.8,-1.390,
533.0,-1.448,
533.2,-3.015,
533.4,-2.548,
533.6,-2.345,
533.8,-2.292,
534.0,-1.597,
534.2,-1.862,
534.4,-1.747,
534.6,-2.914,
534.8,-1.477,
535.0,-2.099,
535.2,-1.424,
535.4,-1.443,
535.6,-1.385,
535.8,-1.250,
536.0,-1.115,
536.2,-1.163,
536.4,-1.313,
536.6,-1.351,
536.8,-0.647,
537.0,-0.956,
537.2,-0.710,
537.4,-0.575,
537.6,-0.787,
537.8,-1.390,
538.0,-0.811,
538.2,-0.937,
538.4,-1.453,
538.6,-1.207,
538.8,-0.749,
539.0,-1.409,
539.2,-1.014,
539.4,-1.125,
539.6,-0.961,
539.8,-0.995,
540.0,-1.158,
540.2,-0.353,
540.4,-0.358,
540.6,-0.720,
540.8,-1.076,
541.0,-0.343,
541.2,-0.286,
541.4,-0.179,
541.6,0.091,
541.8,-0.392,
542.0,-0.652,
542.2,-0.035,
542.4,-0.025,
542.6,-0.377,
542.8,0.351,
543.0,0.452,
543.2,0.549,
543.4,1.161,
543.6,1.219,
543.8,1.287,
544.0,1.581,
544.2,1.441,
544.4,1.566,
544.6,1.952,
544.8,1.851,
545.0,2.015,
545.2,1.981,
545.4,2.796,
545.6,2.299,
545.8,2.970,
546.0,2.613,
546.2,2.608,
546.4,2.724,
546.6,2.816,
546.8,2.801,
547.0,2.932,
547.2,2.980,
547.4,4.369,
547.6,3.549,
547.8,4.388,
548.0,3.341,
548.2,3.607,
548.4,3.481,
548.6,3.660,
548.8,3.636,
549.0,3.679,
549.2,4.523,
549.4,4.156,
549.6,3.963,
549.8,4.016,
550.0,3.925,
550.2,4.248,
550.4,6.076,
550.6,4.523,
550.8,4.354,
551.0,4.137,
551.2,4.315,
551.4,4.697,
551.6,5.738,
551.8,4.267,
552.0,4.325,
552.2,4.484,
552.4,4.532,
552.6,4.388,
552.8,4.436,
553.0,4.721,
553.2,4.663,
553.4,4.494,
553.6,4.484,
553.8,4.272,
554.0,4.315,
554.2,4.229,
554.4,4.248,
554.6,4.383,
554.8,4.262,
555.0,4.103,
555.2,5.107,
555.4,4.798,
555.6,3.925,
555.8,4.870,
556.0,4.176,
556.2,4.335,
556.4,4.320,
556.6,4.311,
556.8,3.901,
557.0,4.306,
557.2,4.128,
557.4,4.253,
557.6,3.915,
557.8,3.862,
558.0,4.383,
558.2,3.848,
558.4,4.118,
558.6,3.713,
558.8,3.751,
559.0,4.176,
559.2,4.171,
559.4,4.103,
559.6,4.248,
559.8,4.427,
560.0,3.674,
560.2,4.369,
560.4,4.890,
560.6,4.451,
560.8,4.209,
561.0,4.026,
561.2,4.537,
561.4,6.563,
561.6,6.563,
561.8,4.706,
562.0,3.669,
562.2,4.340,
562.4,3.558,
562.6,4.147,
562.8,4.518,
563.0,3.959,
563.2,3.722,
563.4,3.828,
563.6,3.732,
563.8,2.936,
564.0,2.628,
564.2,3.341,
564.4,6.563,
564.6,3.862,
564.8,4.234,
565.0,4.099,
565.2,3.573,
565.4,3.481,
565.6,3.529,
565.8,4.142,
566.0,3.925,
566.2,3.351,
566.4,3.770,
566.6,3.486,
566.8,4.566,
567.0,3.838,
567.2,4.730,
567.4,4.089,
567.6,3.597,
567.8,3.047,
568.0,3.727,
568.2,3.544,
568.4,3.602,
568.6,6.563,
568.8,4.523,
569.0,3.809,
569.2,4.055,
569.4,4.518,
569.6,4.422,
569.8,4.074,
570.0,3.718,
570.2,3.423,
570.4,3.573,
570.6,6.563,
570.8,3.414,
571.0,6.563,
571.2,3.558,
571.4,3.095,
571.6,2.845,
571.8,2.956,
572.0,3.033,
572.2,3.018,
572.4,3.824,
572.6,3.409,
572.8,3.949,
573.0,3.660,
573.2,3.380,
573.4,4.258,
573.6,3.790,
573.8,3.626,
574.0,4.465,
574.2,3.636,
574.4,4.832,
574.6,4.113,
574.8,3.853,
575.0,3.935,
575.2,3.674,
575.4,3.582,
575.6,3.274,
575.8,3.809,
576.0,4.012,
576.2,6.563,
576.4,3.746,
576.6,5.859,
576.8,3.674,
577.0,3.076,
577.2,3.563,
577.4,4.508,
577.6,3.539,
577.8,3.954,
578.0,3.520,
578.2,3.168,
578.4,2.941,
578.6,3.809,
578.8,3.346,
579.0,4.286,
579.2,2.488,
579.4,2.541,
579.6,3.500,
