"Time","Potential"
28475.4,-0.159
28475.6,-0.154
28475.8,-0.154
28476.0,-0.164
28476.2,-0.164
28476.4,-0.164
28476.6,-0.154
28476.8,-0.159
28477.0,-0.154
28477.2,-0.164
28477.4,-0.150
28477.6,-0.169
28477.8,-0.150
28478.0,-0.154
28478.2,-0.154
28478.4,-0.159
28478.6,-0.164
28478.8,-0.159
28479.0,-0.159
28479.2,-0.164
28479.4,-0.159
28479.6,-0.154
28479.8,-0.154
28480.0,-0.159
28480.2,-0.174
28480.4,-0.164
28480.6,-0.174
28480.8,-0.179
28481.0,-0.174
28481.2,-0.174
28481.4,-0.174
28481.6,-0.174
28481.8,-0.159
28482.0,-0.164
28482.2,-0.174
28482.4,-0.174
28482.6,-0.174
28482.8,-0.174
28483.0,-0.164
28483.2,-0.174
28483.4,-0.174
28483.6,-0.164
28483.8,-0.169
28484.0,-0.174
28484.2,-0.179
28484.4,-0.183
28484.6,-0.188
28484.8,-0.193
28485.0,-0.188
28485.2,-0.183
28485.4,-0.193
28485.6,-0.198
28485.8,-0.193
28486.0,-0.203
28486.2,-0.198
28486.4,-0.212
28486.6,-0.198
28486.8,-0.217
28487.0,-0.217
28487.2,-0.198
28487.4,-0.203
28487.6,-0.217
28487.8,-0.203
28488.0,-0.212
28488.2,-0.212
28488.4,-0.217
28488.6,-0.227
28488.8,-0.241
28489.0,-0.222
28489.2,-0.217
28489.4,-0.227
28489.6,-0.231
28489.8,-0.241
28490.0,-0.241
28490.2,-0.222
28490.4,-0.241
28490.6,-0.217
28490.8,-0.246
28491.0,-0.251
28491.2,-0.227
28491.4,-0.251
28491.6,-0.227
28491.8,-0.231
28492.0,-0.246
28492.2,-0.227
28492.4,-0.246
28492.6,-0.251
28492.8,-0.231
28493.0,-0.227
28493.2,-0.246
28493.4,-0.246
28493.6,-0.251
28493.8,-0.251
28494.0,-0.241
28494.2,-0.231
28494.4,-0.246
28494.6,-0.251
28494.8,-0.241
28495.0,-0.241
28495.2,-0.256
28495.4,-0.241
28495.6,-0.246
28495.8,-0.231
28496.0,-0.231
28496.2,-0.227
28496.4,-0.241
28496.6,-0.251
28496.8,-0.251
28497.0,-0.251
28497.2,-0.256
28497.4,-0.251
28497.6,-0.256
28497.8,-0.251
28498.0,-0.241
28498.2,-0.256
28498.4,-0.251
28498.6,-0.251
28498.8,-0.256
28499.0,-0.256
28499.2,-0.260
28499.4,-0.251
28499.6,-0.251
28499.8,-0.251
28500.0,-0.241
28500.2,-0.251
28500.4,-0.260
28500.6,-0.256
28500.8,-0.260
28501.0,-0.256
28501.2,-0.256
28501.4,-0.251
28501.6,-0.251
28501.8,-0.251
28502.0,-0.241
28502.2,-0.251
28502.4,-0.256
28502.6,-0.246
28502.8,-0.251
28503.0,-0.256
28503.2,-0.246
28503.4,-0.251
28503.6,-0.241
28503.8,-0.241
28504.0,-0.256
28504.2,-0.246
28504.4,-0.241
28504.6,-0.251
28504.8,-0.256
28505.0,-0.251
28505.2,-0.251
28505.4,-0.270
28505.6,-0.260
28505.8,-0.256
28506.0,-0.256
28506.2,-0.275
28506.4,-0.265
28506.6,-0.265
28506.8,-0.275
28507.0,-0.270
28507.2,-0.294
28507.4,-0.275
28507.6,-0.280
28507.8,-0.280
28508.0,-0.280
28508.2,-0.304
28508.4,-0.304
28508.6,-0.304
28508.8,-0.323
28509.0,-0.318
28509.2,-0.313
28509.4,-0.313
28509.6,-0.333
28509.8,-0.328
28510.0,-0.333
28510.2,-0.333
28510.4,-0.352
28510.6,-0.357
28510.8,-0.357
28511.0,-0.362
28511.2,-0.381
28511.4,-0.386
28511.6,-0.400
28511.8,-0.391
28512.0,-0.410
28512.2,-0.424
28512.4,-0.439
28512.6,-0.453
28512.8,-0.458
28513.0,-0.429
28513.2,-0.434
28513.4,-0.453
28513.6,-0.487
28513.8,-0.497
28514.0,-0.492
28514.2,-0.526
28514.4,-0.545
28514.6,-0.564
28514.8,-0.588
28515.0,-0.603
28515.2,-0.637
28515.4,-0.661
28515.6,-0.675
28515.8,-0.680
28516.0,-0.680
28516.2,-0.704
28516.4,-0.733
28516.6,-0.762
28516.8,-0.767
28517.0,-0.800
28517.2,-0.815
28517.4,-0.868
28517.6,-0.892
28517.8,-0.902
28518.0,-0.926
28518.2,-0.931
28518.4,-0.941
28518.6,-0.974
28518.8,-0.989
28519.0,-1.003
28519.2,-1.008
28519.4,-1.018
28519.6,-1.013
28519.8,-1.042
28520.0,-1.032
28520.2,-1.046
28520.4,-1.056
28520.6,-1.042
28520.8,-1.032
28521.0,-1.027
28521.2,-1.022
28521.4,-1.022
28521.6,-1.027
28521.8,-1.018
28522.0,-1.022
28522.2,-1.018
28522.4,-0.979
28522.6,-0.994
28522.8,-0.989
28523.0,-0.984
28523.2,-0.979
28523.4,-0.970
28523.6,-0.950
28523.8,-0.955
28524.0,-0.926
28524.2,-0.902
28524.4,-0.878
28524.6,-0.868
28524.8,-0.834
28525.0,-0.863
28525.2,-0.805
28525.4,-0.772
28525.6,-0.743
28525.8,-0.728
28526.0,-0.724
28526.2,-0.719
28526.4,-0.719
28526.6,-0.719
28526.8,-0.719
28527.0,-0.728
28527.2,-0.728
28527.4,-0.719
28527.6,-0.733
28527.8,-0.738
28528.0,-0.704
28528.2,-0.724
28528.4,-0.738
28528.6,-0.733
28528.8,-0.728
28529.0,-0.733
28529.2,-0.748
28529.4,-0.738
28529.6,-0.738
28529.8,-0.733
28530.0,-0.738
28530.2,-0.733
28530.4,-0.733
28530.6,-0.733
28530.8,-0.733
28531.0,-0.733
28531.2,-0.733
28531.4,-0.733
28531.6,-0.733
28531.8,-0.733
28532.0,-0.728
28532.2,-0.728
28532.4,-0.728
28532.6,-0.728
28532.8,-0.719
28533.0,-0.724
28533.2,-0.719
28533.4,-0.719
28533.6,-0.719
28533.8,-0.714
28534.0,-0.714
28534.2,-0.714
28534.4,-0.714
28534.6,-0.714
28534.8,-0.714
28535.0,-0.714
28535.2,-0.714
28535.4,-0.709
28535.6,-0.709
28535.8,-0.704
28536.0,-0.704
28536.2,-0.704
28536.4,-0.704
28536.6,-0.699
28536.8,-0.704
28537.0,-0.704
28537.2,-0.704
28537.4,-0.699
28537.6,-0.704
28537.8,-0.699
28538.0,-0.699
28538.2,-0.704
28538.4,-0.704
28538.6,-0.704
28538.8,-0.704
28539.0,-0.699
28539.2,-0.699
28539.4,-0.704
28539.6,-0.704
28539.8,-0.699
28540.0,-0.699
28540.2,-0.704
28540.4,-0.699
28540.6,-0.704
28540.8,-0.704
28541.0,-0.704
28541.2,-0.699
28541.4,-0.704
28541.6,-0.704
28541.8,-0.699
28542.0,-0.699
28542.2,-0.699
28542.4,-0.704
28542.6,-0.704
28542.8,-0.704
28543.0,-0.699
28543.2,-0.704
28543.4,-0.699
28543.6,-0.699
28543.8,-0.699
28544.0,-0.699
28544.2,-0.699
28544.4,-0.699
28544.6,-0.699
28544.8,-0.704
28545.0,-0.704
28545.2,-0.704
28545.4,-0.704
28545.6,-0.704
28545.8,-0.704
28546.0,-0.699
28546.2,-0.699
28546.4,-0.709
28546.6,-0.704
28546.8,-0.704
28547.0,-0.699
28547.2,-0.704
28547.4,-0.699
28547.6,-0.699
28547.8,-0.699
28548.0,-0.699
28548.2,-0.704
28548.4,-0.699
28548.6,-0.704
28548.8,-0.704
28549.0,-0.704
28549.2,-0.699
28549.4,-0.704
28549.6,-0.704
28549.8,-0.704
28550.0,-0.704
28550.2,-0.704
28550.4,-0.704
28550.6,-0.709
28550.8,-0.704
28551.0,-0.709
28551.2,-0.704
28551.4,-0.709
28551.6,-0.709
28551.8,-0.714
28552.0,-0.714
28552.2,-0.714
28552.4,-0.704
28552.6,-0.714
28552.8,-0.709
28553.0,-0.704
28553.2,-0.714
28553.4,-0.714
28553.6,-0.714
28553.8,-0.714
28554.0,-0.714
28554.2,-0.709
28554.4,-0.714
28554.6,-0.709
28554.8,-0.709
28555.0,-0.709
28555.2,-0.709
28555.4,-0.709
28555.6,-0.709
28555.8,-0.709
28556.0,-0.714
28556.2,-0.709
28556.4,-0.709
28556.6,-0.704
28556.8,-0.704
28557.0,-0.704
28557.2,-0.704
28557.4,-0.699
28557.6,-0.704
28557.8,-0.704
28558.0,-0.699
28558.2,-0.695
28558.4,-0.695
28558.6,-0.695
28558.8,-0.695
28559.0,-0.695
28559.2,-0.695
28559.4,-0.695
28559.6,-0.695
28559.8,-0.695
28560.0,-0.699
28560.2,-0.699
28560.4,-0.695
28560.6,-0.695
28560.8,-0.695
28561.0,-0.699
28561.2,-0.699
28561.4,-0.695
28561.6,-0.695
28561.8,-0.695
28562.0,-0.695
28562.2,-0.695
28562.4,-0.695
28562.6,-0.690
28562.8,-0.695
28563.0,-0.690
28563.2,-0.680
28563.4,-0.680
28563.6,-0.680
28563.8,-0.675
28564.0,-0.680
28564.2,-0.675
28564.4,-0.670
28564.6,-0.670
28564.8,-0.666
28565.0,-0.666
28565.2,-0.661
28565.4,-0.656
28565.6,-0.651
28565.8,-0.646
28566.0,-0.646
28566.2,-0.637
28566.4,-0.627
28566.6,-0.622
28566.8,-0.612
28567.0,-0.608
28567.2,-0.603
28567.4,-0.603
28567.6,-0.593
28567.8,-0.588
28568.0,-0.579
28568.2,-0.579
28568.4,-0.569
28568.6,-0.559
28568.8,-0.555
28569.0,-0.545
28569.2,-0.535
28569.4,-0.530
28569.6,-0.521
28569.8,-0.511
28570.0,-0.506
28570.2,-0.502
28570.4,-0.487
28570.6,-0.482
28570.8,-0.473
28571.0,-0.473
28571.2,-0.468
28571.4,-0.463
28571.6,-0.453
28571.8,-0.449
28572.0,-0.449
28572.2,-0.439
28572.4,-0.424
28572.6,-0.424
28572.8,-0.405
28573.0,-0.396
28573.2,-0.391
28573.4,-0.381
28573.6,-0.371
28573.8,-0.367
28574.0,-0.371
28574.2,-0.376
28574.4,-0.376
28574.6,-0.367
28574.8,-0.352
28575.0,-0.338
28575.2,-0.328
28575.4,-0.318
28575.6,-0.313
28575.8,-0.304
28576.0,-0.299
28576.2,-0.289
28576.4,-0.289
28576.6,-0.280
28576.8,-0.275
28577.0,-0.270
28577.2,-0.265
28577.4,-0.256
28577.6,-0.251
28577.8,-0.251
28578.0,-0.241
28578.2,-0.241
28578.4,-0.241
28578.6,-0.231
28578.8,-0.227
28579.0,-0.222
28579.2,-0.222
28579.4,-0.217
28579.6,-0.217
28579.8,-0.217
28580.0,-0.207
28580.2,-0.198
28580.4,-0.193
28580.6,-0.188
28580.8,-0.183
28581.0,-0.174
28581.2,-0.174
28581.4,-0.164
28581.6,-0.154
28581.8,-0.145
28582.0,-0.135
28582.2,-0.116
28582.4,-0.111
28582.6,-0.096
28582.8,-0.087
28583.0,-0.077
28583.2,-0.063
28583.4,-0.063
28583.6,-0.043
28583.8,-0.034
28584.0,-0.029
28584.2,-0.019
28584.4,-0.009
28584.6,0.000
28584.8,0.010
28585.0,0.024
28585.2,0.039
28585.4,0.058
28585.6,0.077
28585.8,0.087
28586.0,0.096
28586.2,0.116
28586.4,0.130
28586.6,0.140
28586.8,0.150
28587.0,0.174
28587.2,0.188
28587.4,0.188
28587.6,0.198
28587.8,0.208
28588.0,0.217
28588.2,0.232
28588.4,0.232
28588.6,0.237
28588.8,0.246
28589.0,0.251
28589.2,0.256
28589.4,0.261
28589.6,0.261
28589.8,0.265
28590.0,0.261
28590.2,0.280
28590.4,0.285
28590.6,0.289
28590.8,0.289
28591.0,0.289
28591.2,0.289
28591.4,0.304
28591.6,0.309
28591.8,0.304
28592.0,0.313
28592.2,0.313
28592.4,0.323
28592.6,0.328
28592.8,0.323
28593.0,0.333
28593.2,0.342
28593.4,0.342
28593.6,0.342
28593.8,0.352
28594.0,0.352
28594.2,0.367
28594.4,0.376
28594.6,0.386
28594.8,0.396
28595.0,0.396
28595.2,0.400
28595.4,0.415
28595.6,0.420
28595.8,0.424
28596.0,0.439
28596.2,0.449
28596.4,0.449
28596.6,0.463
28596.8,0.468
28597.0,0.482
28597.2,0.502
28597.4,0.507
28597.6,0.521
28597.8,0.531
28598.0,0.550
28598.2,0.550
28598.4,0.564
28598.6,0.579
28598.8,0.603
28599.0,0.608
28599.2,0.617
28599.4,0.646
28599.6,0.651
28599.8,0.670
28600.0,0.675
28600.2,0.685
28600.4,0.695
28600.6,0.709
28600.8,0.714
28601.0,0.728
28601.2,0.748
28601.4,0.762
28601.6,0.767
28601.8,0.781
28602.0,0.786
28602.2,0.806
28602.4,0.830
28602.6,0.830
28602.8,0.849
28603.0,0.854
28603.2,0.873
28603.4,0.887
28603.6,0.907
28603.8,0.926
28604.0,0.945
28604.2,0.984
28604.4,1.018
28604.6,1.037
28604.8,1.066
28605.0,1.090
28605.2,1.114
28605.4,1.124
28605.6,1.172
28605.8,1.162
28606.0,1.220
28606.2,1.235
28606.4,1.245
28606.6,1.254
28606.8,1.269
28607.0,1.273
28607.2,1.288
28607.4,1.288
28607.6,1.307
28607.8,1.317
28608.0,1.326
28608.2,1.341
28608.4,1.336
28608.6,1.350
28608.8,1.350
28609.0,1.360
28609.2,1.365
28609.4,1.379
28609.6,1.379
28609.8,1.389
28610.0,1.394
28610.2,1.394
28610.4,1.404
28610.6,1.404
28610.8,1.418
28611.0,1.423
28611.2,1.418
28611.4,1.408
28611.6,1.423
28611.8,1.432
28612.0,1.423
28612.2,1.432
28612.4,1.375
28612.6,1.442
28612.8,1.384
28613.0,1.384
28613.2,1.408
28613.4,1.408
28613.6,1.408
28613.8,1.394
28614.0,1.389
28614.2,1.370
28614.4,1.365
28614.6,1.355
28614.8,1.346
28615.0,1.331
28615.2,1.317
28615.4,1.307
28615.6,1.293
28615.8,1.273
28616.0,1.245
28616.2,1.230
28616.4,1.201
28616.6,1.187
28616.8,1.172
28617.0,1.148
28617.2,1.119
28617.4,1.095
28617.6,1.076
28617.8,1.047
28618.0,1.003
28618.2,0.955
28618.4,0.926
28618.6,0.887
28618.8,0.825
28619.0,0.777
28619.2,0.724
28619.4,0.661
28619.6,0.593
28619.8,0.516
28620.0,0.424
28620.2,0.309
28620.4,0.212
28620.6,0.203
28620.8,0.203
28621.0,0.203
28621.2,0.203
28621.4,0.203
28621.6,0.208
28621.8,0.208
28622.0,0.212
28622.2,0.212
28622.4,0.212
28622.6,0.212
28622.8,0.208
28623.0,0.212
28623.2,0.212
28623.4,0.212
28623.6,0.208
28623.8,0.212
28624.0,0.212
28624.2,0.208
28624.4,0.208
28624.6,0.203
28624.8,0.198
28625.0,0.198
28625.2,0.198
28625.4,0.193
28625.6,0.188
28625.8,0.188
28626.0,0.183
28626.2,0.179
28626.4,0.174
28626.6,0.164
28626.8,0.154
28627.0,0.150
28627.2,0.145
28627.4,0.135
28627.6,0.121
28627.8,0.111
28628.0,0.106
28628.2,0.092
28628.4,0.082
28628.6,0.072
28628.8,0.058
28629.0,0.039
28629.2,0.058
28629.4,0.034
28629.6,0.019
28629.8,0.015
28630.0,0.000
28630.2,-0.009
28630.4,-0.024
28630.6,-0.034
28630.8,-0.038
28631.0,-0.048
28631.2,-0.048
28631.4,-0.063
28631.6,-0.096
28631.8,-0.116
28632.0,-0.125
28632.2,-0.159
28632.4,-0.164
28632.6,-0.174
28632.8,-0.174
28633.0,-0.179
28633.2,-0.183
28633.4,-0.193
28633.6,-0.203
28633.8,-0.207
28634.0,-0.212
28634.2,-0.217
28634.4,-0.251
28634.6,-0.265
28634.8,-0.265
28635.0,-0.280
28635.2,-0.313
28635.4,-0.323
28635.6,-0.347
28635.8,-0.381
28636.0,-0.376
28636.2,-0.415
28636.4,-0.444
28636.6,-0.502
28636.8,-0.526
28637.0,-0.598
28637.2,-0.661
28637.4,-0.704
28637.6,-0.752
28637.8,-0.868
28638.0,-0.912
28638.2,-0.965
28638.4,-1.022
28638.6,-1.032
28638.8,-1.046
28639.0,-1.066
28639.2,-1.061
28639.4,-1.051
28639.6,-1.051
28639.8,-1.022
28640.0,-1.008
28640.2,-0.989
28640.4,-0.979
28640.6,-0.931
28640.8,-0.902
28641.0,-0.883
28641.2,-0.767
28641.4,-0.752
28641.6,-0.733
28641.8,-0.733
28642.0,-0.743
28642.2,-0.738
28642.4,-0.752
28642.6,-0.733
28642.8,-0.743
28643.0,-0.752
28643.2,-0.748
28643.4,-0.748
28643.6,-0.743
28643.8,-0.743
28644.0,-0.743
28644.2,-0.738
28644.4,-0.733
28644.6,-0.738
28644.8,-0.738
28645.0,-0.738
28645.2,-0.733
28645.4,-0.733
28645.6,-0.728
28645.8,-0.728
28646.0,-0.719
28646.2,-0.719
28646.4,-0.719
28646.6,-0.714
28646.8,-0.719
28647.0,-0.714
28647.2,-0.714
28647.4,-0.719
28647.6,-0.714
28647.8,-0.714
28648.0,-0.714
28648.2,-0.704
28648.4,-0.709
28648.6,-0.709
28648.8,-0.709
28649.0,-0.709
28649.2,-0.709
28649.4,-0.704
28649.6,-0.709
28649.8,-0.704
28650.0,-0.699
28650.2,-0.699
28650.4,-0.704
28650.6,-0.704
28650.8,-0.709
28651.0,-0.704
28651.2,-0.714
28651.4,-0.709
28651.6,-0.709
28651.8,-0.714
28652.0,-0.709
28652.2,-0.709
28652.4,-0.714
28652.6,-0.709
28652.8,-0.714
28653.0,-0.714
28653.2,-0.714
28653.4,-0.709
28653.6,-0.714
28653.8,-0.704
28654.0,-0.709
28654.2,-0.704
28654.4,-0.709
28654.6,-0.709
28654.8,-0.709
28655.0,-0.704
28655.2,-0.699
28655.4,-0.704
28655.6,-0.704
28655.8,-0.699
28656.0,-0.704
28656.2,-0.704
28656.4,-0.704
28656.6,-0.699
28656.8,-0.699
28657.0,-0.704
28657.2,-0.699
28657.4,-0.699
28657.6,-0.699
28657.8,-0.699
28658.0,-0.695
28658.2,-0.695
28658.4,-0.690
28658.6,-0.690
28658.8,-0.690
28659.0,-0.695
28659.2,-0.690
28659.4,-0.690
28659.6,-0.690
28659.8,-0.690
28660.0,-0.690
28660.2,-0.690
28660.4,-0.695
28660.6,-0.690
28660.8,-0.695
28661.0,-0.695
28661.2,-0.695
28661.4,-0.695
28661.6,-0.695
28661.8,-0.690
28662.0,-0.690
28662.2,-0.690
28662.4,-0.690
28662.6,-0.685
28662.8,-0.690
28663.0,-0.690
28663.2,-0.690
28663.4,-0.685
28663.6,-0.685
28663.8,-0.680
28664.0,-0.680
28664.2,-0.680
28664.4,-0.685
28664.6,-0.680
28664.8,-0.680
28665.0,-0.680
28665.2,-0.680
28665.4,-0.680
28665.6,-0.675
28665.8,-0.675
28666.0,-0.675
28666.2,-0.670
28666.4,-0.666
28666.6,-0.666
28666.8,-0.661
28667.0,-0.661
28667.2,-0.661
28667.4,-0.661
28667.6,-0.656
28667.8,-0.656
28668.0,-0.646
28668.2,-0.646
28668.4,-0.646
28668.6,-0.637
28668.8,-0.637
28669.0,-0.627
28669.2,-0.622
28669.4,-0.617
28669.6,-0.617
28669.8,-0.612
28670.0,-0.603
28670.2,-0.603
28670.4,-0.598
28670.6,-0.588
28670.8,-0.583
28671.0,-0.579
28671.2,-0.579
28671.4,-0.574
28671.6,-0.569
28671.8,-0.564
28672.0,-0.555
28672.2,-0.545
28672.4,-0.535
28672.6,-0.530
28672.8,-0.526
28673.0,-0.516
28673.2,-0.506
28673.4,-0.502
28673.6,-0.487
28673.8,-0.482
28674.0,-0.468
28674.2,-0.458
28674.4,-0.444
28674.6,-0.439
28674.8,-0.424
28675.0,-0.415
28675.2,-0.396
28675.4,-0.391
28675.6,-0.381
28675.8,-0.367
28676.0,-0.367
28676.2,-0.381
28676.4,-0.357
28676.6,-0.328
28676.8,-0.309
28677.0,-0.294
28677.2,-0.275
28677.4,-0.260
28677.6,-0.236
28677.8,-0.217
28678.0,-0.193
28678.2,-0.169
28678.4,-0.150
28678.6,-0.121
28678.8,-0.101
28679.0,-0.077
28679.2,-0.053
28679.4,-0.029
28679.6,0.000
28679.8,0.024
28680.0,0.043
28680.2,0.082
28680.4,0.106
28680.6,0.140
28680.8,0.188
28681.0,0.198
28681.2,0.222
28681.4,0.232
28681.6,0.246
28681.8,0.261
28682.0,0.270
28682.2,0.275
28682.4,0.280
28682.6,0.289
28682.8,0.294
28683.0,0.309
28683.2,0.313
28683.4,0.313
28683.6,0.328
28683.8,0.333
28684.0,0.338
28684.2,0.347
28684.4,0.367
28684.6,0.376
28684.8,0.391
28685.0,0.400
28685.2,0.420
28685.4,0.439
28685.6,0.444
28685.8,0.473
28686.0,0.487
28686.2,0.507
28686.4,0.531
28686.6,0.550
28686.8,0.574
28687.0,0.593
28687.2,0.617
28687.4,0.637
28687.6,0.656
28687.8,0.695
28688.0,0.709
28688.2,0.733
28688.4,0.772
28688.6,0.796
28688.8,0.825
28689.0,0.839
28689.2,0.878
28689.4,0.926
28689.6,0.979
28689.8,1.042
28690.0,1.095
28690.2,1.124
28690.4,1.182
28690.6,1.201
28690.8,1.225
28691.0,1.240
28691.2,1.264
28691.4,1.273
28691.6,1.288
28691.8,1.302
28692.0,1.317
28692.2,1.331
28692.4,1.341
28692.6,1.350
28692.8,1.370
28693.0,1.370
28693.2,1.384
28693.4,1.370
28693.6,1.379
28693.8,1.375
28694.0,1.379
28694.2,1.379
28694.4,1.331
28694.6,1.375
28694.8,1.370
28695.0,1.360
28695.2,1.346
28695.4,1.326
28695.6,1.322
28695.8,1.312
28696.0,1.283
28696.2,1.269
28696.4,1.249
28696.6,1.220
28696.8,1.196
28697.0,1.167
28697.2,1.148
28697.4,1.119
28697.6,1.085
28697.8,1.047
28698.0,1.018
28698.2,0.979
28698.4,0.936
28698.6,0.897
28698.8,0.839
28699.0,0.777
28699.2,0.709
28699.4,0.632
28699.6,0.545
28699.8,0.424
28700.0,0.270
28700.2,0.198
28700.4,0.193
28700.6,0.198
28700.8,0.198
28701.0,0.203
28701.2,0.208
28701.4,0.208
28701.6,0.208
28701.8,0.208
28702.0,0.208
28702.2,0.212
28702.4,0.208
28702.6,0.208
28702.8,0.212
28703.0,0.203
28703.2,0.203
28703.4,0.203
28703.6,0.198
28703.8,0.193
28704.0,0.193
28704.2,0.183
28704.4,0.183
28704.6,0.179
28704.8,0.174
28705.0,0.159
28705.2,0.154
28705.4,0.145
28705.6,0.140
28705.8,0.130
28706.0,0.121
28706.2,0.111
28706.4,0.101
28706.6,0.092
28706.8,0.082
28707.0,0.072
28707.2,0.058
28707.4,0.063
28707.6,0.048
28707.8,0.034
28708.0,0.029
28708.2,0.019
28708.4,0.015
28708.6,0.005
28708.8,0.000
28709.0,-0.009
28709.2,-0.019
28709.4,-0.024
28709.6,-0.024
28709.8,-0.034
28710.0,-0.043
28710.2,-0.048
28710.4,-0.053
28710.6,-0.063
28710.8,-0.087
28711.0,-0.101
28711.2,-0.121
28711.4,-0.116
28711.6,-0.130
28711.8,-0.145
28712.0,-0.150
28712.2,-0.159
28712.4,-0.154
28712.6,-0.154
28712.8,-0.159
28713.0,-0.183
28713.2,-0.188
28713.4,-0.188
28713.6,-0.188
28713.8,-0.188
28714.0,-0.188
28714.2,-0.207
28714.4,-0.207
28714.6,-0.212
28714.8,-0.217
28715.0,-0.203
28715.2,-0.217
28715.4,-0.231
28715.6,-0.241
28715.8,-0.246
28716.0,-0.222
28716.2,-0.227
28716.4,-0.251
28716.6,-0.241
28716.8,-0.256
28717.0,-0.256
28717.2,-0.260
28717.4,-0.270
28717.6,-0.289
28717.8,-0.294
28718.0,-0.294
28718.2,-0.313
28718.4,-0.304
28718.6,-0.313
28718.8,-0.323
28719.0,-0.333
28719.2,-0.347
28719.4,-0.342
28719.6,-0.381
28719.8,-0.367
28720.0,-0.367
28720.2,-0.381
28720.4,-0.405
28720.6,-0.415
28720.8,-0.434
28721.0,-0.449
28721.2,-0.473
28721.4,-0.478
28721.6,-0.487
28721.8,-0.497
28722.0,-0.502
28722.2,-0.521
28722.4,-0.535
28722.6,-0.550
28722.8,-0.579
28723.0,-0.612
28723.2,-0.632
28723.4,-0.632
28723.6,-0.627
28723.8,-0.651
28724.0,-0.661
28724.2,-0.714
28724.4,-0.661
28724.6,-0.699
28724.8,-0.719
28725.0,-0.743
28725.2,-0.757
28725.4,-0.776
28725.6,-0.791
28725.8,-0.834
28726.0,-0.820
28726.2,-0.863
28726.4,-0.883
28726.6,-0.892
28726.8,-0.907
28727.0,-0.931
28727.2,-0.931
28727.4,-0.965
28727.6,-0.950
28727.8,-0.984
28728.0,-0.998
28728.2,-0.989
28728.4,-1.003
28728.6,-1.018
28728.8,-1.008
28729.0,-1.027
28729.2,-1.027
28729.4,-1.027
28729.6,-1.042
28729.8,-1.042
28730.0,-1.042
28730.2,-1.042
28730.4,-1.037
28730.6,-1.032
28730.8,-1.042
28731.0,-1.022
28731.2,-1.042
28731.4,-1.037
28731.6,-1.042
28731.8,-1.037
28732.0,-1.042
28732.2,-1.042
28732.4,-1.032
28732.6,-1.027
28732.8,-1.027
28733.0,-1.027
28733.2,-1.032
28733.4,-1.022
28733.6,-1.022
28733.8,-1.003
28734.0,-1.022
28734.2,-1.003
28734.4,-0.998
28734.6,-0.998
28734.8,-1.013
28735.0,-1.013
28735.2,-1.003
28735.4,-1.003
28735.6,-0.989
28735.8,-0.984
28736.0,-0.984
28736.2,-0.950
28736.4,-0.989
28736.6,-0.945
28736.8,-0.965
28737.0,-0.955
28737.2,-0.965
28737.4,-0.960
28737.6,-0.950
28737.8,-0.950
28738.0,-0.960
28738.2,-0.945
28738.4,-0.965
28738.6,-0.926
28738.8,-0.912
28739.0,-0.902
28739.2,-0.897
28739.4,-0.907
28739.6,-0.907
28739.8,-0.912
28740.0,-0.897
28740.2,-0.912
28740.4,-0.921
28740.6,-0.936
28740.8,-0.931
28741.0,-0.902
28741.2,-0.897
28741.4,-0.897
28741.6,-0.907
28741.8,-0.912
28742.0,-0.907
28742.2,-0.907
28742.4,-0.926
28742.6,-0.926
28742.8,-0.921
28743.0,-0.936
28743.2,-0.965
28743.4,-0.931
28743.6,-0.926
28743.8,-0.945
28744.0,-0.941
28744.2,-0.960
28744.4,-0.955
28744.6,-0.970
28744.8,-0.970
28745.0,-0.989
28745.2,-0.970
28745.4,-0.970
28745.6,-0.970
28745.8,-0.965
28746.0,-0.970
28746.2,-0.970
28746.4,-0.970
28746.6,-0.994
28746.8,-0.979
28747.0,-0.998
28747.2,-0.989
28747.4,-0.979
28747.6,-1.003
28747.8,-0.970
28748.0,-1.008
28748.2,-0.984
28748.4,-0.984
28748.6,-0.979
28748.8,-0.989
28749.0,-1.003
28749.2,-0.984
28749.4,-1.013
28749.6,-1.003
28749.8,-0.998
28750.0,-0.994
28750.2,-0.989
28750.4,-0.998
28750.6,-0.994
28750.8,-0.989
28751.0,-0.989
28751.2,-0.984
28751.4,-0.998
28751.6,-1.008
28751.8,-1.022
28752.0,-1.027
28752.2,-1.008
28752.4,-1.003
28752.6,-1.018
28752.8,-1.032
28753.0,-1.013
28753.2,-1.022
28753.4,-1.003
28753.6,-0.998
28753.8,-1.022
28754.0,-1.008
28754.2,-1.013
28754.4,-1.018
28754.6,-1.022
28754.8,-1.027
28755.0,-1.022
28755.2,-1.022
28755.4,-1.013
28755.6,-1.013
28755.8,-1.027
28756.0,-1.022
28756.2,-1.027
28756.4,-1.027
28756.6,-1.032
28756.8,-1.022
28757.0,-1.022
28757.2,-1.013
28757.4,-1.022
28757.6,-1.022
28757.8,-1.022
28758.0,-1.027
28758.2,-1.037
28758.4,-1.032
28758.6,-1.032
28758.8,-1.037
28759.0,-1.046
28759.2,-1.032
28759.4,-1.042
28759.6,-1.032
28759.8,-1.022
28760.0,-1.032
28760.2,-1.027
28760.4,-1.027
28760.6,-1.037
28760.8,-1.027
28761.0,-1.027
28761.2,-1.027
28761.4,-1.037
28761.6,-1.018
28761.8,-1.022
28762.0,-1.042
28762.2,-1.027
28762.4,-1.027
